elec_id,country,date,presidential,legislative_type,elecrule,tier1_formula,tier2_formula,tier3_formula,tier4_formula,mixed_type,multi,multi_linked,seats,tier1_avemag,tier1_districts,upperseats,uppertier,tier2_districts,tier3_districts,tier4_districts,enep,enep_others,enep1,enpp,enpp_others,enpp1,enpres,preselecrule,region1,region2,region3,aclp_code,ccode,ccode2,year,month,day,regime,secondround,thirdround
L-GUA-1953-1-18,Guatemala,18-Jan-53,0,2,9,12,NA,NA,NA,NA,0,0,68,3.09,22,0,0,0,0,0,-99,-99,-99,3.77,-99,-99,NA,NA,7,7,7,57,90,90,1953,1,18,2,NA,NA
L-GUA-1958-1-19,Guatemala,19-Jan-58,0,2,9,12,NA,NA,NA,NA,0,0,66,3,22,0,0,0,0,0,3.23,0,3.23,NA,-99,-99,NA,NA,7,7,7,57,90,90,1958,1,19,2,NA,NA
L-GUA-1959-12-16,Guatemala,16-Dec-59,0,2,9,12,NA,NA,NA,NA,0,0,66,3,22,0,0,0,0,0,5.29,0,5.29,4.44,-99,-99,NA,NA,7,7,7,57,90,90,1959,12,16,2,NA,NA
L-GUA-1961-12-3,Guatemala,3-Dec-61,0,2,9,12,NA,NA,NA,NA,0,0,66,3,22,0,0,0,0,0,2.89,0,2.89,NA,-99,-99,NA,NA,7,7,7,57,90,90,1961,12,3,2,NA,NA
L-GUA-1966-3-6,Guatemala,6-Mar-66,0,2,9,25,NA,NA,NA,NA,0,0,55,2.5,22,0,0,0,0,0,2.83,0,2.83,2.32,0,2.32,NA,NA,7,7,7,57,90,90,1966,3,6,2,NA,NA
L-GUA-1970-3-1,Guatemala,1-Mar-70,0,2,9,25,NA,NA,NA,NA,0,0,55,2.5,22,0,0,0,0,0,2.83,0,2.83,1.89,-99,-99,NA,NA,7,7,7,57,90,90,1970,3,1,2,NA,NA
L-GUA-1974-3-3,Guatemala,3-Mar-74,0,2,9,25,NA,NA,NA,NA,0,0,60,2.73,22,0,0,0,0,0,-99,-99,-99,4.59,0,4.59,NA,NA,7,7,7,57,90,90,1974,3,3,2,NA,NA
L-GUA-1978-3-5,Guatemala,5-Mar-78,0,2,9,25,NA,NA,NA,NA,0,0,61,2.77,22,0,0,0,0,0,-99,-99,-99,3.26,-99,-99,NA,NA,7,7,7,57,90,90,1978,3,5,2,NA,NA
L-GUA-1982-3-7,Guatemala,7-Mar-82,0,2,9,25,NA,NA,NA,NA,0,0,66,3,22,0,0,0,0,0,-99,-99,-99,2.74,10.6,2.81,NA,NA,7,7,7,57,90,90,1982,3,7,4,NA,NA
L-GUA-1990-11-11,Guatemala,11-Nov-90,0,2,9,25,25,NA,NA,NA,1,0,116,3.87,23,27,23.27,1,0,0,7.01,3.09,7.06,4.43,0,4.43,NA,NA,7,7,7,57,90,90,1990,11,11,2,NA,NA
L-GUA-1994-8-14,Guatemala,14-Aug-94,0,2,9,25,25,NA,NA,NA,1,0,80,2.78,23,16,20,1,0,0,5.67,1.49,5.7,3.47,0,3.47,NA,NA,7,7,7,57,90,90,1994,8,14,2,NA,NA
L-GUA-1995-11-12,Guatemala,12-Nov-95,0,2,9,25,25,NA,NA,NA,1,0,80,2.78,23,16,20,1,0,0,5.9,6.23,6.035,2.73,0,2.73,NA,NA,7,7,7,57,90,90,1995,11,12,2,NA,NA
L-GUA-1999-11-7,Guatemala,7-Nov-99,0,2,9,25,25,NA,NA,NA,1,0,113,3.96,23,22,19.47,1,0,0,3.76,1.25,3.765,2.35,0,2.35,NA,NA,7,7,7,57,90,90,1999,11,7,2,NA,NA
L-GUA-2003-11-9,Guatemala,9-Nov-03,0,2,9,25,25,NA,NA,NA,1,0,158,5.77,22,31,19.62,1,0,0,5.49,15.9,6.280710934,4.61,4.430379747,4.631047544,NA,NA,7,7,7,57,90,90,2003,11,9,2,NA,NA
L-GUA-2007-9-9,Guatemala,9-Sep-07,0,2,9,25,25,NA,NA,NA,1,0,158,5.77,22,31,19.62,1,0,0,7.74,0,7.74,4.78,0,4.78,NA,NA,7,7,7,57,90,90,2007,9,9,2,NA,NA
L-GUA-2011-9-11,Guatemala,11-Sep-11,0,2,9,25,25,NA,NA,NA,1,0,158,5.77,22,31,19.62,1,0,0,6.39,0,6.39,4.15,0,4.15,NA,NA,7,7,7,57,90,90,2011,9,11,2,NA,NA
L-GUA-2015-9-6,Guatemala,6-Sep-15,0,2,9,25,25,NA,NA,NA,1,0,158,5.77,22,31,NA,1,0,0,9.542723,0,9.542723,6.065112,0,6.065112,NA,NA,7,7,7,57,90,90,2015,9,6,2,NA,NA
L-HON-1957-9-22,Honduras,22-Sep-57,0,2,9,13,NA,NA,NA,NA,0,0,58,-99,-99,0,0,0,0,0,2.09,-99,-99,2.06,-99,-99,NA,NA,7,7,7,59,91,91,1957,9,22,2,NA,NA
L-HON-1971-3-28,Honduras,28-Mar-71,0,2,9,13,NA,NA,NA,NA,0,0,64,-99,-99,0,0,0,0,0,1.99,0,1.99,2,0,2,NA,NA,7,7,7,59,91,91,1971,3,28,2,NA,NA
L-HON-1985-11-24,Honduras,24-Nov-85,0,2,9,13,NA,NA,NA,NA,0,0,134,7.44,18,0,0,0,0,0,2.14,0,2.14,2.12,0,2.12,NA,NA,7,7,7,59,91,91,1985,11,24,2,NA,NA
L-HON-1989-11-26,Honduras,26-Nov-89,0,2,9,13,NA,NA,NA,NA,0,0,128,7.11,18,0,0,0,0,0,2.13,0,2.13,2,0,2,NA,NA,7,7,7,59,91,91,1989,11,26,2,NA,NA
L-HON-1993-11-28,Honduras,28-Nov-93,0,2,9,13,NA,NA,NA,NA,0,0,128,7.11,18,0,0,0,0,0,2.14,0,2.14,2.03,0,2.03,NA,NA,7,7,7,59,91,91,1993,11,28,2,NA,NA
L-HON-1997-11-30,Honduras,30-Nov-97,0,2,9,13,NA,NA,NA,NA,0,0,133,7.39,18,0,0,0,0,0,2.38,0,2.38,2.18,0,2.18,NA,NA,7,7,7,59,91,91,1997,11,30,2,NA,NA
L-HON-2001-11-25,Honduras,25-Nov-01,0,2,9,13,NA,NA,NA,NA,0,0,128,7.11,18,0,0,0,0,0,2.58,0,2.58,2.41,0,2.41,NA,NA,7,7,7,59,91,91,2001,11,25,2,NA,NA
L-HON-2005-11-27,Honduras,27-Nov-05,0,2,9,13,NA,NA,NA,NA,0,0,128,7.11,18,0,0,0,0,0,2.69,0.16,2.690009262,2.37,0,2.37,NA,NA,7,7,7,59,91,91,2005,11,27,2,NA,NA
L-HON-2009-11-29,Honduras,29-Nov-09,0,2,9,13,NA,NA,NA,NA,0,0,128,7.11,18,0,0,0,0,0,2.46,0.2,2.460012103,2.3,0,2.3,NA,NA,7,7,7,59,91,91,2009,11,29,2,NA,NA
L-HON-2013-11-24,Honduras,24-Nov-13,0,2,9,13,NA,NA,NA,NA,0,0,128,7.11,18,0,NA,0,0,0,4.141149,0,4.141149,3.581985,0,3.581985,NA,NA,7,7,7,59,91,91,2013,11,24,2,NA,NA
L-HUN-1990-3-25,Hungary,25-Mar-90,0,3,11,2,16,25,NA,4,1,1,386,1,176,210,54.4,20,1,0,7.14,6.91,7.4,3.79,0,3.79,NA,NA,9,9,4,111,310,310,1990,3,25,0,8-Apr-90,NA
L-HUN-1994-5-8,Hungary,8-May-94,0,3,11,2,16,25,NA,4,1,1,386,1,176,210,54.4,20,1,0,5.97,2.26,5.99,2.9,0,2.9,NA,NA,9,9,4,111,310,310,1994,5,8,0,29-May-94,NA
L-HUN-1998-5-10,Hungary,10-May-98,0,3,11,2,16,25,NA,4,1,1,386,1,176,210,54.4,20,1,0,6.66,1.7,6.67,4.08,0.3,4.08,NA,NA,9,9,4,111,310,310,1998,5,10,0,24-May-98,NA
L-HUN-2002-4-7,Hungary,7-Apr-02,0,3,11,2,16,25,NA,4,1,1,386,1,176,210,54.4,20,1,0,2.94,6.2,2.971689477,2.21,0,2.21,NA,NA,9,9,4,111,310,310,2002,4,7,0,21-Apr-02,NA
L-HUN-2006-4-9,Hungary,9-Apr-06,0,3,11,2,16,25,NA,4,1,1,386,1,176,210,54.4,20,1,0,2.8,4.7,2.808713173,2.4,0.259067358,2.40001933,NA,NA,9,9,4,111,310,310,2006,4,9,0,23-Apr-06,NA
L-HUN-2010-4-11,Hungary,11-Apr-10,0,3,11,2,16,25,NA,4,1,1,386,1,176,210,54.4,20,1,0,2.82,1.2,2.820572805,2,0.259067358,2.000013423,NA,NA,9,9,4,111,310,310,2010,4,11,0,NA,NA
L-HUN-2014-4-6,Hungary,6-Apr-14,0,3,11,1,25,NA,NA,5,1,1,199,1,106,93,46.73367,1,0,0,3.225016,0,3.225016,2.01153,0,2.01153,NA,NA,9,9,4,111,310,310,2014,4,6,0,NA,NA
L-ICE-1946-6-30,Iceland,30-Jun-46,0,3,12,25,25,NA,NA,1,1,0,52,1.46,28,11,21.15,1,0,0,3.58,0.1,3.58,3.6,0,3.6,NA,NA,10,10,3,112,395,395,1946,6,30,1,NA,NA
L-ICE-1949-10-23,Iceland,"October 23-24, 1949",0,3,12,25,25,NA,NA,1,1,0,52,1.46,28,11,21.15,1,0,0,3.55,0,3.55,3.47,0,3.47,NA,NA,10,10,3,112,395,395,1949,10,23,1,NA,NA
L-ICE-1953-6-28,Iceland,28-Jun-53,0,3,12,25,25,NA,NA,1,1,0,52,1.46,28,11,21.15,1,0,0,4.16,0,4.16,3.44,0,3.44,NA,NA,10,10,3,112,395,395,1953,6,28,1,NA,NA
L-ICE-1956-6-24,Iceland,24-Jun-56,0,3,12,25,25,NA,NA,1,1,0,52,1.46,28,11,21.15,1,0,0,3.62,0,3.62,3.48,0,3.48,NA,NA,10,10,3,112,395,395,1956,6,24,1,NA,NA
L-ICE-1959-10-25,Iceland,28-Jun-59,0,3,12,25,25,NA,NA,1,1,0,52,1.46,28,11,21.15,1,0,0,3.66,0,3.66,3.44,0,3.44,NA,NA,10,10,3,112,395,395,1959,6,28,1,NA,NA
L-ICE-1959-6-28,Iceland,"October 25-26, 1959",0,2,9,25,25,NA,NA,NA,1,1,60,6.13,8,11,18.3,1,0,0,3.4,0,3.4,3.2,0,3.2,NA,NA,10,10,3,112,395,395,1959,10,25,1,NA,NA
L-ICE-1963-6-9,Iceland,9-Jun-63,0,2,9,25,25,NA,NA,NA,1,1,60,6.13,8,11,18.3,1,0,0,3.37,0.2,3.37,3.33,0,3.33,NA,NA,10,10,3,112,395,395,1963,6,9,1,NA,NA
L-ICE-1967-6-11,Iceland,11-Jun-67,0,2,9,25,25,NA,NA,NA,1,1,60,6.13,8,11,18.3,1,0,0,3.77,0,3.77,3.55,0,3.55,NA,NA,10,10,3,112,395,395,1967,6,11,1,NA,NA
L-ICE-1971-6-13,Iceland,13-Jun-71,0,2,9,25,25,NA,NA,NA,1,1,60,6.13,8,11,18.3,1,0,0,4.1,0,4.1,3.85,0,3.85,NA,NA,10,10,3,112,395,395,1971,6,13,1,NA,NA
L-ICE-1974-6-30,Iceland,30-Jun-74,0,2,9,25,25,NA,NA,NA,1,1,60,6.13,8,11,18.3,1,0,0,3.47,0.4,3.47,3.38,0,3.38,NA,NA,10,10,3,112,395,395,1974,6,30,1,NA,NA
L-ICE-1978-6-25,Iceland,25-Jun-78,0,2,9,25,25,NA,NA,NA,1,1,60,6.13,8,11,18.3,1,0,0,4.2,2.2,4.205,3.85,0,3.85,NA,NA,10,10,3,112,395,395,1978,6,25,1,NA,NA
L-ICE-1979-12-2,Iceland,"December 2-3, 1979",0,2,9,25,25,NA,NA,NA,1,1,60,6.13,8,11,18.3,1,0,0,3.89,2.5,3.895,3.78,1.7,3.79,NA,NA,10,10,3,112,395,395,1979,12,2,1,NA,NA
L-ICE-1983-4-23,Iceland,23-Apr-83,0,2,9,25,25,NA,NA,NA,1,1,60,6.13,8,11,18.3,1,0,0,4.26,1.1,4.26,4.07,0,4.07,NA,NA,10,10,3,112,395,395,1983,4,23,1,NA,NA
L-ICE-1987-4-25,Iceland,25-Apr-87,0,2,9,13,25,NA,NA,NA,1,1,63,6.25,8,13,20.6,1,0,0,5.77,0,5.77,5.35,0,5.35,NA,NA,10,10,3,112,395,395,1987,4,25,1,NA,NA
L-ICE-1991-4-20,Iceland,20-Apr-91,0,2,9,13,25,NA,NA,NA,1,1,63,6.25,8,13,20.6,1,0,0,4.22,0,4.22,3.77,0,3.77,NA,NA,10,10,3,112,395,395,1991,4,20,1,NA,NA
L-ICE-1995-4-8,Iceland,8-Apr-95,0,2,9,13,25,NA,NA,NA,1,1,63,6.25,8,13,20.6,1,0,0,4.29,1.1,4.29,3.95,0,3.95,NA,NA,10,10,3,112,395,395,1995,4,8,1,NA,NA
L-ICE-1999-5-8,Iceland,8-May-99,0,2,9,13,25,NA,NA,NA,1,1,63,6.25,8,13,20.6,1,0,0,3.55,0.8,3.55,3.45,0,3.45,NA,NA,10,10,3,112,395,395,1999,5,8,1,NA,NA
L-ICE-2003-5-10,Iceland,10-May-03,0,2,9,25,25,NA,NA,NA,1,1,63,10.5,6,9,14.29,1,0,0,3.94,2,3.943109621,3.71,0,3.71,NA,NA,10,10,3,112,395,395,2003,5,10,1,NA,NA
L-ICE-2007-5-12,Iceland,12-May-07,0,2,9,25,25,NA,NA,NA,1,1,63,10.5,6,9,14.29,1,0,0,4.06,0,4.06,3.62,0,3.62,NA,NA,10,10,3,112,395,395,2007,5,12,1,NA,NA
L-ICE-2009-4-25,Iceland,25-Apr-09,0,2,9,25,25,NA,NA,NA,1,1,63,10.5,6,9,14.29,1,0,0,4.55,0,4.55,4.18,0,4.18,NA,NA,10,10,3,112,395,395,2009,4,25,1,NA,NA
L-ICE-2013-4-27,Iceland,27-Apr-13,0,2,9,25,25,NA,NA,NA,1,1,63,10.5,6,9,14.28571,0,0,0,5.822688,0,5.822688,4.424749,0,4.424749,NA,NA,10,10,3,112,395,395,2013,4,27,1,NA,NA
L-ICE-2016-10-29,Iceland,29-Oct-16,0,2,9,25,25,NA,NA,NA,1,1,63,9,6,9,14.28571,1,0,0,6.011855,0,6.011855,5.094994,0,5.094994,NA,NA,10,10,3,112,395,395,2016,10,29,1,NA,NA
L-IND-1951-10-25,India,"October 25, 1951-February 21, 1952",0,1,1,1,NA,NA,NA,NA,0,0,489,1.23,396,0,0,0,0,0,3.82,19.7,4.485,1.77,8.14,1.79,NA,NA,2,2,2,80,750,750,1951,10,25,0,NA,NA
L-IND-1957-2-24,India,"February 24,  1957 - June 9, 1957",0,1,1,1,NA,NA,NA,NA,0,0,494,1.25,396,0,0,0,0,0,3.4,20.2,3.935,1.76,8.71,1.79,NA,NA,2,2,2,80,750,750,1957,2,24,0,NA,NA
L-IND-1962-2-16,India,"February 16, 1962 - June 6, 1962",0,1,1,1,NA,NA,NA,NA,0,0,494,1,494,0,0,0,0,0,4.15,11.7,4.4,1.85,4.68,1.86,NA,NA,2,2,2,80,750,750,1962,2,16,0,NA,NA
L-IND-1967-2-15,India,"February 15-28, 1967",0,1,1,1,NA,NA,NA,NA,0,0,520,1,520,0,0,0,0,0,4.67,14.7,5.185,3.13,7.57,3.19,NA,NA,2,2,2,80,750,750,1967,2,15,0,NA,NA
L-IND-1971-3-1,India,"March 1, 1973 - March 13, 1971",0,1,1,1,NA,NA,NA,NA,0,0,518,1,518,0,0,0,0,0,4.38,11.1,4.625,2.12,4.06,2.12,NA,NA,2,2,2,80,750,750,1971,3,1,0,NA,NA
L-IND-1977-3-16,India,"March 16-20, 1977",0,1,1,1,NA,NA,NA,NA,0,0,542,1,542,0,0,0,0,0,3.35,6.8,3.4,2.62,2.22,2.62,NA,NA,2,2,2,80,750,750,1977,3,16,0,NA,NA
L-IND-1980-1-3,India,"January 3-6, 1980",0,1,1,1,NA,NA,NA,NA,0,0,542,1,542,0,0,0,0,0,4.13,8.1,4.245,2.16,2.46,2.16,NA,NA,2,2,2,80,750,750,1980,1,3,0,NA,NA
L-IND-1984-12-24,India,"December 24-27, 1984",0,1,1,1,NA,NA,NA,NA,0,0,542,1,542,0,0,0,0,0,3.83,9.9,3.98,1.69,1.48,1.69,NA,NA,2,2,2,80,750,750,1984,12,24,0,NA,NA
L-IND-1989-11-22,India,"November 22-26, 1989",0,1,1,1,NA,NA,NA,NA,0,0,543,1,543,0,0,0,0,0,4.74,5.3,4.8,4.11,0,4.11,NA,NA,2,2,2,80,750,750,1989,11,22,0,NA,NA
L-IND-1991-5-20,India,"May 20, 1991 - June 15, 1991",0,1,1,1,NA,NA,NA,NA,0,0,543,1,543,0,0,0,0,0,5.08,4,5.12,3.6,0,3.6,NA,NA,2,2,2,80,750,750,1991,5,20,0,NA,NA
L-IND-1996-4-27,India,"April 27, 1996 - May 14, 1996",0,1,1,1,NA,NA,NA,NA,0,0,543,1,543,0,0,0,0,0,5.38,30.9,7.36,5.82,0,5.82,NA,NA,2,2,2,80,750,750,1996,4,27,0,NA,NA
L-IND-1998-2-16,India,"February 16, 1998 - March 7, 1998",0,1,1,1,NA,NA,NA,NA,0,0,543,1,543,0,0,0,0,0,6.59,10.5,6.85,5.49,48,5.61,NA,NA,2,2,2,80,750,750,1998,2,16,0,NA,NA
L-IND-1999-9-5,India,"September 5, 1999 - October 3, 1999",0,1,1,1,NA,NA,NA,NA,0,0,543,1,543,0,0,0,0,0,6.7,2.7,6.74,5.86,0,5.86,NA,NA,2,2,2,80,750,750,1999,9,5,0,NA,NA
L-IND-2004-4-20,India,"April 20, 2004 - May 10, 2004",0,1,1,1,NA,NA,NA,NA,0,0,543,1,543,0,0,0,0,0,7.59,11.8,8.486500137,6.52,4.604051565,6.60134169,NA,NA,2,2,2,80,750,750,2004,4,20,0,NA,NA
L-IND-2009-4-16,India,"April 16, 2009 - May 13, 2009",0,1,1,1,NA,NA,NA,NA,0,0,543,1,543,0,0,0,0,0,7.74,12.3,8.761828108,5.01,1.657458564,5.014820801,NA,NA,2,2,2,80,750,750,2009,4,16,0,NA,NA
L-IND-2014-4-7,India,7-Apr-14,0,1,1,1,NA,NA,NA,NA,0,0,543,1,543,0,NA,0,0,0,6.485409,0,6.485409,3.450019,0,3.450019,NA,NA,2,2,2,80,750,750,2014,4,7,0,NA,NA
L-INS-1999-6-7,Indonesia,7-Jun-99,0,2,9,13,NA,NA,NA,NA,0,0,462,17.11,27,0,0,0,0,0,5.05,4.5,5.05,4.67,0,4.67,NA,NA,4,4,2,81,850,850,1999,6,7,2,NA,NA
L-INS-2004-4-5,Indonesia,5-Apr-04,0,2,9,13,NA,NA,NA,NA,0,0,550,7.97,69,0,0,0,0,0,8.55,4.8,8.709070313,7.07,0,7.07,NA,NA,4,4,2,81,850,850,2004,4,5,2,NA,NA
L-INS-2009-4-9,Indonesia,9-Apr-09,0,2,9,13,NA,NA,NA,NA,0,0,560,7.27,77,0,0,0,0,0,9.59,9.7,10.47726696,6.13,0,6.13,NA,NA,4,4,2,81,850,850,2009,4,9,2,NA,NA
L-INS-2014-4-9,Indonesia,9-Apr-14,0,2,9,13,NA,NA,NA,NA,0,0,560,7.27,77,0,NA,0,0,0,8.854965,0,8.854965,8.161566,0,8.161566,NA,NA,4,4,2,81,850,850,2014,4,9,2,NA,NA
L-IRE-1948-2-4,Ireland,4-Feb-48,0,2,10,28,NA,NA,NA,NA,0,0,147,3.68,40,0,0,0,0,0,3.99,8.3,4.09,3.54,8.2,3.61,NA,NA,10,10,3,113,205,205,1948,2,4,1,NA,NA
L-IRE-1951-5-30,Ireland,30-May-51,0,2,10,28,NA,NA,NA,NA,0,0,147,3.68,40,0,0,0,0,0,3.27,9.6,3.355,3.16,9.5,3.25,NA,NA,10,10,3,113,205,205,1951,5,30,1,NA,NA
L-IRE-1954-5-18,Ireland,18-May-54,0,2,10,28,NA,NA,NA,NA,0,0,147,3.68,40,0,0,0,0,0,3.21,5.7,3.24,3.03,3.4,3.04,NA,NA,10,10,3,113,205,205,1954,5,18,1,NA,NA
L-IRE-1957-3-5,Ireland,5-Mar-57,0,2,10,28,NA,NA,NA,NA,0,0,147,3.68,40,0,0,0,0,0,3.12,6.4,3.155,2.72,5.4,2.74,NA,NA,10,10,3,113,205,205,1957,3,5,1,NA,NA
L-IRE-1961-10-4,Ireland,4-Oct-61,0,2,10,28,NA,NA,NA,NA,0,0,144,3.79,38,0,0,0,0,0,3.2,5.7,3.235,2.8,4.2,2.82,NA,NA,10,10,3,113,205,205,1961,10,4,1,NA,NA
L-IRE-1965-4-7,Ireland,7-Apr-65,0,2,10,28,NA,NA,NA,NA,0,0,144,3.79,38,0,0,0,0,0,2.72,2.1,2.72,2.63,1.4,2.63,NA,NA,10,10,3,113,205,205,1965,4,7,1,NA,NA
L-IRE-1969-6-18,Ireland,18-Jun-69,0,2,10,28,NA,NA,NA,NA,0,0,144,3.4,42,0,0,0,0,0,2.82,3.2,2.82,2.45,0.7,2.45,NA,NA,10,10,3,113,205,205,1969,6,18,1,NA,NA
L-IRE-1973-2-28,Ireland,28-Feb-73,0,2,10,28,NA,NA,NA,NA,0,0,144,3.4,42,0,0,0,0,0,2.8,3.9,2.81,2.58,1.4,2.58,NA,NA,10,10,3,113,205,205,1973,2,28,1,NA,NA
L-IRE-1977-6-16,Ireland,16-Jun-77,0,2,10,28,NA,NA,NA,NA,0,0,148,3.5,42,0,0,0,0,0,2.73,5.6,2.855,2.37,2.7,2.38,NA,NA,10,10,3,113,205,205,1977,6,16,1,NA,NA
L-IRE-1981-6-11,Ireland,11-Jun-81,0,2,10,28,NA,NA,NA,NA,0,0,166,4,41,0,0,0,0,0,2.85,3.7,2.86,2.61,2.4,2.61,NA,NA,10,10,3,113,205,205,1981,6,11,1,NA,NA
L-IRE-1982-11-24,Ireland,18-Feb-82,0,2,10,28,NA,NA,NA,NA,0,0,166,4,41,0,0,0,0,0,2.68,3.1,2.69,2.55,2.4,2.56,NA,NA,10,10,3,113,205,205,1982,2,18,1,NA,NA
L-IRE-1982-2-18,Ireland,24-Nov-82,0,2,10,28,NA,NA,NA,NA,0,0,166,4,41,0,0,0,0,0,2.71,2.3,2.72,2.55,1.8,2.55,NA,NA,10,10,3,113,205,205,1982,11,24,1,NA,NA
L-IRE-1987-2-17,Ireland,17-Feb-87,0,2,10,28,NA,NA,NA,NA,0,0,166,4,41,0,0,0,0,0,3.46,4,3.47,2.89,1.8,2.9,NA,NA,10,10,3,113,205,205,1987,2,17,1,NA,NA
L-IRE-1989-6-15,Ireland,15-Jun-89,0,2,10,28,NA,NA,NA,NA,0,0,166,4,41,0,0,0,0,0,3.36,3.3,3.375,2.97,2.4,2.98,NA,NA,10,10,3,113,205,205,1989,6,15,1,NA,NA
L-IRE-1992-11-25,Ireland,25-Nov-92,0,2,10,28,NA,NA,NA,NA,0,0,166,4,41,0,0,0,0,0,3.89,5.8,3.94,3.49,3,3.5,NA,NA,10,10,3,113,205,205,1992,11,25,1,NA,NA
L-IRE-1997-6-6,Ireland,6-Jun-97,0,2,10,28,NA,NA,NA,NA,0,0,166,4,41,0,0,0,0,0,3.95,7.2,4.025,2.99,3.6,3.01,NA,NA,10,10,3,113,205,205,1997,6,6,1,NA,NA
L-IRE-2002-5-18,Ireland,18-May-02,0,2,10,28,NA,NA,NA,NA,0,0,166,3.95,42,0,0,0,0,0,4.13,11,4.30845185,3.38,8.484848485,3.439209857,NA,NA,10,10,3,113,205,205,2002,5,18,1,NA,NA
L-IRE-2007-5-24,Ireland,24-May-07,0,2,10,28,NA,NA,NA,NA,0,0,166,3.86,43,0,0,0,0,0,3.77,5.9,3.808154452,3.03,3.03030303,3.035661606,NA,NA,10,10,3,113,205,205,2007,5,24,1,NA,NA
L-IRE-2011-2-25,Ireland,25-Feb-11,0,2,10,28,NA,NA,NA,NA,0,0,166,3.86,43,0,0,0,0,0,4.43,13,4.773688556,3.46,9.090909091,3.550392055,NA,NA,10,10,3,113,205,205,2011,2,25,1,NA,NA
L-IRE-2016-2-26,Ireland,26-Feb-16,0,2,10,28,NA,NA,NA,NA,0,0,158,3.95,40,0,NA,0,0,0,5.234917,0,5.234917,4.464235,0,4.464235,NA,NA,10,10,3,113,205,205,2016,2,26,1,NA,NA
L-ISR-1949-1-25,Israel,25-Jan-49,0,2,9,25,NA,NA,NA,NA,0,0,120,120,1,0,0,0,0,0,5.36,4.5,5.405,4.73,0,4.73,NA,NA,6,6,6,84,666,666,1949,1,25,0,NA,NA
L-ISR-1951-7-30,Israel,30-Jul-51,0,2,9,13,NA,NA,NA,NA,0,0,120,120,1,0,0,0,0,0,5.13,0.6,5.13,4.83,0,4.83,NA,NA,6,6,6,84,666,666,1951,7,30,0,NA,NA
L-ISR-1955-7-26,Israel,26-Jul-55,0,2,9,13,NA,NA,NA,NA,0,0,120,120,1,0,0,0,0,0,6.34,2.4,6.355,6,0,6,NA,NA,6,6,6,84,666,666,1955,7,26,0,NA,NA
L-ISR-1959-11-3,Israel,3-Nov-59,0,2,9,13,NA,NA,NA,NA,0,0,120,120,1,0,0,0,0,0,5.17,3.4,5.205,4.92,0,4.92,NA,NA,6,6,6,84,666,666,1959,11,3,0,NA,NA
L-ISR-1961-8-15,Israel,15-Aug-61,0,2,9,13,NA,NA,NA,NA,0,0,120,120,1,0,0,0,0,0,5.51,0.7,5.51,5.37,0,5.37,NA,NA,6,6,6,84,666,666,1961,8,15,0,NA,NA
L-ISR-1965-11-2,Israel,2-Nov-65,0,2,9,13,NA,NA,NA,NA,0,0,120,120,1,0,0,0,0,0,4.92,1.9,4.93,5.37,0,5.37,NA,NA,6,6,6,84,666,666,1965,11,2,0,NA,NA
L-ISR-1969-10-28,Israel,28-Oct-69,0,2,9,13,NA,NA,NA,NA,0,0,120,120,1,0,0,0,0,0,3.63,1.2,3.63,3.57,0,3.57,NA,NA,6,6,6,84,666,666,1969,10,28,0,NA,NA
L-ISR-1973-12-31,Israel,31-Dec-73,0,2,9,25,NA,NA,NA,NA,0,0,120,120,1,0,0,0,0,0,3.81,5.1,3.845,3.35,0,3.35,NA,NA,6,6,6,84,666,666,1973,12,31,0,NA,NA
L-ISR-1977-5-17,Israel,17-May-77,0,2,9,25,NA,NA,NA,NA,0,0,120,120,1,0,0,0,0,0,5.01,2.7,5.025,4.37,0,4.37,NA,NA,6,6,6,84,666,666,1977,5,17,0,NA,NA
L-ISR-1981-6-30,Israel,30-Jun-81,0,2,9,25,NA,NA,NA,NA,0,0,120,120,1,0,0,0,0,0,3.56,5.2,3.585,3.13,0,3.13,NA,NA,6,6,6,84,666,666,1981,6,30,0,NA,NA
L-ISR-1984-7-23,Israel,23-Jul-84,0,2,9,25,NA,NA,NA,NA,0,0,120,120,1,0,0,0,0,0,4.3,2.9,4.315,3.86,0,3.86,NA,NA,6,6,6,84,666,666,1984,7,23,0,NA,NA
L-ISR-1988-11-1,Israel,1-Nov-88,0,2,9,25,NA,NA,NA,NA,0,0,120,120,1,0,0,0,0,0,5.01,2.4,5.025,4.38,0,4.38,NA,NA,6,6,6,84,666,666,1988,11,1,0,NA,NA
L-ISR-1992-6-23,Israel,23-Jun-92,0,2,9,25,NA,NA,NA,NA,0,0,120,120,1,0,0,0,0,0,4.87,4.8,4.91,4.39,0,4.39,NA,NA,6,6,6,84,666,666,1992,6,23,0,NA,NA
L-ISR-1996-5-29,Israel,29-May-96,0,2,9,25,NA,NA,NA,NA,0,0,120,120,1,0,0,0,0,0,5.85,0.3,5.85,5.62,0,5.62,NA,NA,6,6,6,84,666,666,1996,5,29,0,NA,NA
L-ISR-1999-5-17,Israel,17-May-99,0,2,9,25,NA,NA,NA,NA,0,0,120,120,1,0,0,0,0,0,9.74,6.7,10.115,8.69,0,8.69,NA,NA,6,6,6,84,666,666,1999,5,17,0,NA,NA
L-ISR-2003-1-28,Israel,28-Jan-03,0,2,9,25,NA,NA,NA,NA,0,0,120,120,1,0,0,0,0,0,7.05,4.2,7.116445592,6.17,0,6.17,NA,NA,6,6,6,84,666,666,2003,1,28,0,NA,NA
